country,question,mean_wave_4,mean_wave_5,change_direction,change_magnitude,t_statistic,p_value
ZAF,A124_02,0.19633333333333333,0.0653819683413627,Drop,-0.13095136499197063,15.259098846104846,1.986160502660573e-51
TUR,A029,0.17259629520729197,0.399702823179792,Increase,0.22710652797250003,-15.29774296032048,4.6860644351751615e-50
JOR,A170,5.6011513157894735,7.202172096908939,Increase,1.6010207811194652,-14.816855887832189,1.4269219947406935e-47
IRQ,A124_10,0.8335483870967741,0.957291265871489,Increase,0.1237428787747149,-14.247042844410922,8.223921067474269e-45
IRQ,A124_52,0.41118279569892474,0.6050753370340999,Increase,0.19389254133517514,-13.745843752784738,3.357210587350488e-42
EGY,A039,0.091,0.2153392330383481,Increase,0.1243392330383481,-13.649515336020562,9.761750310774553e-42
JOR,A124_06,0.3973834832379395,0.665,Increase,0.26761651676206055,-13.696644711470153,3.503009580925902e-41
MDA,A009,2.9820359281437128,2.4711067580803134,Drop,-0.5109291700633993,13.733821265636953,4.222125646228389e-41
ZAF,A170,6.3131886477462436,7.200537453812563,Increase,0.8873488060663197,-13.49604481636564,6.661306023919056e-41
EGY,A030,0.38433333333333336,0.5535889872173058,Increase,0.1692556538839724,-13.383942825524247,2.7960478220970872e-40
CAN,A124_08,0.6240290005178664,0.8045286506469501,Increase,0.18049965012908376,-12.950152658208731,1.4901825245504184e-37
IRN,A124_03,0.985387045813586,0.9088863892013498,Drop,-0.07650065661223626,12.619085682917673,9.34941838940716e-36
JOR,A003,2.3846153846153846,1.9196652719665273,Drop,-0.4649501126488573,12.684316269193088,9.859960682301123e-36
JOR,A041,0.3115290269828291,0.5558333333333333,Increase,0.2443043063505042,-12.509169596507887,7.899264134063925e-35
MDA,A042,0.4107142857142857,0.1682600382409178,Drop,-0.2424542474733679,12.532525489730554,1.155624581577531e-34
SRB,A124_08,0.7025,0.898360655737705,Increase,0.19586065573770495,-12.406899637530472,3.779644714791636e-34
EGY,A042,0.5323333333333333,0.6837102589314978,Increase,0.1513769255981645,-12.201694282558547,7.640895809239748e-34
IRN,A124_09,0.990916271721959,0.924202626641651,Drop,-0.06671364508030797,12.210298150324475,1.3897802324590964e-33
VNM,A042,0.563,0.3197324414715719,Drop,-0.24326755852842802,12.28903014169465,1.523925003095005e-33
MDA,A041,0.11011904761904762,0.3231357552581262,Increase,0.2130167076390786,-12.165192025617868,8.452300949008132e-33
EGY,A005,1.3867829587386784,1.625450967530338,Increase,0.2386680087916595,-11.879188211494878,3.567411458872817e-32
MAR,A034,0.08393285371702638,0.26166666666666666,Increase,0.17773381294964027,-11.91148906827002,1.1686915846767273e-31
MAR,A003,1.9061748195669608,2.3759656652360515,Increase,0.4697908456690907,-11.846737105843264,1.7507019612814521e-31
ARG,A124_08,0.31796875,0.5598802395209581,Increase,0.2419114895209581,-11.864592520391781,1.8214118106684306e-31
CHL,A124_08,0.5316666666666666,0.765,Increase,0.2333333333333334,-11.851423132032878,1.8796274951971918e-31
IND,A173,5.652275379229872,6.730103806228374,Increase,1.0778284269985017,-11.765100816690497,2.3770198115966536e-31
IND,A165,1.590094836670179,1.767154105736783,Increase,0.17705926906660396,-11.72524609660968,3.4113999926169282e-31
USA,A124_08,0.74,0.9161290322580645,Increase,0.17612903225806453,-11.808192379385751,3.679683503984673e-31
JOR,A029,0.21177432542927227,0.42583333333333334,Increase,0.21405900790406107,-11.600112762368818,2.7678088270552187e-30
MAR,A040,0.8713029576338929,0.6816666666666666,Drop,-0.18963629096722623,11.526197218215051,7.072500492771888e-30
SRB,A124_06,0.0775,0.2442622950819672,Increase,0.16676229508196722,-11.478704537770739,1.332254209910483e-29
USA,A005,1.5994983277591974,1.9676898222940227,Increase,0.36819149453482525,-11.261956982529213,1.0373966895660597e-28
IRQ,A170,5.227096774193549,4.461797752808989,Drop,-0.7652990213845596,11.187899479173884,1.0376121929063137e-28
EGY,A004,2.6394115634621964,2.9270935960591133,Increase,0.28768203259691694,-11.125110971378632,1.807970347039819e-28
MAR,A030,0.7210231814548361,0.51,Drop,-0.21102318145483612,10.980330517077094,2.1136671440165315e-27
VNM,A008,1.590495449949444,1.8534773801485482,Increase,0.2629819301991043,-10.534476986003979,3.014586153224207e-25
IRQ,A124_51,0.5655913978494623,0.7079326923076923,Increase,0.14234129445822996,-10.364964358115381,6.623290458327312e-25
PER,A003,2.383221476510067,2.029931972789116,Drop,-0.35328950372095136,10.356325376234416,1.0388368628888212e-24
PER,A039,0.335109926715523,0.174,Drop,-0.161109926715523,10.305124733545512,1.7765733886155325e-24
PER,A004,2.5436241610738257,2.910326086956522,Increase,0.36670192588269623,-10.047201831389067,2.2339399690993672e-23
SRB,A124_09,0.49083333333333334,0.6868852459016394,Increase,0.196051912568306,-9.993395774644164,4.572675756948727e-23
CHN,A006,3.5170212765957447,3.1828103683492497,Drop,-0.334210908246495,9.768970596096496,4.091389648127779e-22
IRQ,A008,2.343056160208968,2.576573161485974,Increase,0.23351700127700603,-9.701334100218004,4.712645686341551e-22
IRN,A124_08,0.9877567140600316,0.9381327334083239,Drop,-0.0496239806517077,9.631015859102526,1.0488882415858648e-21
EGY,A008,1.9388777555110221,2.0780327868852457,Increase,0.13915503137422358,-9.608733575925957,1.050444086374948e-21
TUR,A039,0.2252278741546604,0.3699851411589896,Increase,0.14475726700432923,-9.658444392608358,1.2177090253034869e-21
IRQ,A124_38,0.25548387096774194,0.1487353718384296,Drop,-0.10674849912931234,9.37467959447963,1.0712794429274663e-20
ARG,A040,0.4265625,0.24451097804391217,Drop,-0.18205152195608784,9.391220809388244,1.4008715152034574e-20
ZAF,A004,2.8005427408412484,2.5522033898305083,Drop,-0.24833935101074012,9.262118791916786,2.753473557645028e-20
IRQ,A009,2.0548541575968655,2.2808988764044944,Increase,0.22604471880762889,-9.211322389161671,4.661102982700886e-20
CHN,A001,1.4223790322580645,1.2326883910386965,Drop,-0.18969064121936796,9.27351998613609,5.2100000475432685e-20
JOR,A039,0.1635322976287817,0.32166666666666666,Increase,0.15813436903788497,-9.223812152774219,6.332662120832155e-20
SWE,A039,0.29458128078817736,0.4905284147557328,Increase,0.19594713396755542,-9.19275702821909,9.335910026628832e-20
SRB,A124_02,0.060833333333333336,0.17950819672131146,Increase,0.11867486338797813,-9.143056569577823,1.421907987734776e-19
PER,A038,0.23451032644903397,0.112,Drop,-0.12251032644903397,8.98228802757376,4.785232752710423e-19
IND,A170,5.141919191919192,5.795698924731183,Increase,0.6537797328119908,-8.941439621304452,5.804307268261212e-19
SWE,A124_03,0.341871921182266,0.5363908275174477,Increase,0.1945189063351817,-8.97183513998615,6.523631519613318e-19
VNM,A035,0.679,0.5036789297658862,Drop,-0.1753210702341138,8.929344863190991,8.724974085575134e-19
MAR,A002,1.9752,1.6588824020016681,Drop,-0.3163175979983319,8.819834495031168,2.1539020030912465e-18
MDA,A170,4.5578300921187305,5.450528338136407,Increase,0.8926982460176767,-8.752775211501502,4.33661301574182e-18
PER,A124_08,0.6642238507661559,0.802,Increase,0.13777614923384418,-8.634285123357602,9.558808507514581e-18
JOR,A124_12,0.34587080948487325,0.5158333333333334,Increase,0.1699625238484601,-8.568673842246163,1.838319925723228e-17
JOR,A008,2.0853858784893267,1.8557130942452043,Drop,-0.2296727842441224,8.561501971294238,1.9560168172779802e-17
ZAF,A124_03,0.5516666666666666,0.6586345381526104,Increase,0.10696787148594378,-8.516857697221655,2.0518246848556788e-17
MAR,A029,0.3796962430055955,0.5483333333333333,Increase,0.16863709032773783,-8.48526434162231,3.677755541987462e-17
VNM,A030,0.755,0.8889632107023412,Increase,0.13396321070234118,-8.451819530896685,6.087877392540819e-17
IRQ,A004,2.385752688172043,2.1251448435689455,Drop,-0.2606078446030975,8.364756531681026,7.848527994294843e-17
TUR,A003,1.8873994638069704,1.6733630952380953,Drop,-0.2140363685688751,8.335784435901164,1.1596813932023915e-16
JOR,A034,0.06214227309893704,0.16916666666666666,Increase,0.10702439356772962,-8.333986819340415,1.4161411053160693e-16
JOR,A042,0.47097301717089124,0.6366666666666667,Increase,0.16569364949577547,-8.317786106514605,1.4764588408085888e-16
ZAF,A040,0.6546666666666666,0.5515394912985274,Drop,-0.1031271753681392,8.199396389691202,2.931381630197301e-16
MDA,A173,6.048780487804878,6.910404624277457,Increase,0.861624136472579,-8.227077513748934,3.511057023215594e-16
IRQ,A124_47,0.8133333333333334,0.8952306489444879,Increase,0.08189731561115454,-8.108694765800195,6.572076023004683e-16
MAR,A035,0.7394084732214229,0.5858333333333333,Drop,-0.15357513988808957,8.13364937126454,6.618050375949591e-16
CHN,A034,0.353,0.209442491210447,Drop,-0.14355750878955298,8.12963932003685,8.082230675022228e-16
VNM,A005,1.4959758551307847,1.7055256064690028,Increase,0.20954975133821807,-7.938177507363693,3.2120059429797953e-15
IRN,A009,2.0096385542168673,2.187523773297832,Increase,0.17788521908096477,-7.857761342671467,4.735665983614177e-15
IRN,A032,0.7195892575039494,0.8113985751781028,Increase,0.09180931767415335,-7.840234925763461,5.4530967224934134e-15
ESP,A165,1.6597938144329898,1.8006756756756757,Increase,0.14088186124268587,-7.779940197107135,1.0932186577316885e-14
IDN,A041,0.473,0.32555831265508683,Drop,-0.14744168734491314,7.78663866595439,1.1269446163324762e-14
IND,A124_09,0.2882117882117882,0.4032983508245877,Increase,0.11508656261279948,-7.709428521182686,1.5863944265974468e-14
MDA,A124_02,0.11011904761904762,0.23709369024856597,Increase,0.12697464262951835,-7.721672574476333,1.834451731494022e-14
SRB,A034,0.10416666666666667,0.21639344262295082,Increase,0.11222677595628415,-7.61964755088438,3.72347375209433e-14
SWE,A124_08,0.6167487684729064,0.769690927218345,Increase,0.1529421587454386,-7.553097844215013,6.448716495639093e-14
SRB,A124_03,0.5608333333333333,0.7065573770491803,Increase,0.14572404371584702,-7.520085799518345,7.694843790010635e-14
VNM,A004,1.8484536082474228,2.0952707333790266,Increase,0.2468171251316038,-7.517813896192519,8.228140073552068e-14
MEX,A124_09,0.4254071661237785,0.2980769230769231,Drop,-0.12733024304685542,7.4317227241191075,1.3827661452331923e-13
MEX,A040,0.5198697068403909,0.38846153846153847,Drop,-0.13140816837885244,7.4029017423707435,1.7092101516325909e-13
ESP,A041,0.20181968569065342,0.33416666666666667,Increase,0.13234698097601325,-7.4109128422022765,1.7423457980816972e-13
IRN,A038,0.2958135860979463,0.3922009748781402,Increase,0.09638738878019393,-7.3555182926342395,2.198674520179938e-13
USA,A124_03,0.5658333333333333,0.7080645161290322,Increase,0.1422311827956989,-7.3770421167401565,2.2166095350940703e-13
PER,A034,0.229180546302465,0.12733333333333333,Drop,-0.10184721296913168,7.3520978480739645,2.536249191906582e-13
IRQ,A124_50,0.4808602150537634,0.5851735015772871,Increase,0.10431328652352367,-7.318237861719233,2.929244746873426e-13
SWE,A034,0.4088669950738916,0.5702891326021934,Increase,0.16142213752830176,-7.345508606854261,2.9614202193941956e-13
ARG,A009,2.17032967032967,1.913086913086913,Drop,-0.25724275724275714,7.324082798456472,3.3361030091349714e-13
IRN,A029,0.5315955766192733,0.6310461192350956,Increase,0.09945054261582231,-7.297706015254619,3.372381314821565e-13
MAR,A173,6.126945126945127,5.29704641350211,Drop,-0.8298987134430176,7.264331391502842,5.126653962786892e-13
ESP,A038,0.3159636062861869,0.18916666666666668,Drop,-0.12679693961952024,7.238551996234685,6.117580534024677e-13
IRN,A173,6.6175365344467645,7.063581640331076,Increase,0.4460451058843118,-7.147390733901037,1.0152442197961394e-12
ZAF,A042,0.554,0.46251673360107093,Drop,-0.09148326639892912,7.10873883887466,1.3075519604381305e-12
VNM,A170,6.517137096774194,7.0944669365722,Increase,0.577329839798006,-7.0582120470918674,2.317083374185949e-12
JOR,A009,1.946852003270646,1.7164303586321934,Drop,-0.2304216446384526,7.046544363623312,2.3913203967118627e-12
MAR,A170,5.861710631494804,5.252297410192147,Drop,-0.6094132213026571,7.02618617737571,2.7865107023317252e-12
ESP,A006,2.4613466334164587,2.7589958158995818,Increase,0.2976491824831231,-7.015662584591451,2.966524493307383e-12
MDA,A032,0.8263888888888888,0.6959847036328872,Drop,-0.13040418525600161,7.0212194030772626,2.9999205538832773e-12
IND,A029,0.561938061938062,0.6686656671664168,Increase,0.1067276052283549,-6.980040967110948,3.4406578039137234e-12
PER,A170,6.440268456375839,7.024832214765101,Increase,0.5845637583892618,-6.894055943437829,6.5996562107164225e-12
USA,A006,1.6279264214046822,1.887005649717514,Increase,0.2590792283128318,-6.885751240213109,7.304941124947516e-12
IRN,A034,0.10979462875197472,0.17585301837270342,Increase,0.0660583896207287,-6.850712304587857,8.219364094180235e-12
MEX,A124_07,0.3127035830618892,0.20576923076923076,Drop,-0.10693435229265846,6.832716208104246,1.0035493002972399e-11
CAN,A124_03,0.5121698601760746,0.6173752310536045,Increase,0.1052053708775299,-6.809904340458239,1.1219146052020065e-11
IRN,A042,0.41429699842022116,0.32395950506186727,Drop,-0.09033749335835389,6.770656110342947,1.4252923025424535e-11
IRN,A003,2.0459057071960296,1.8856603773584906,Drop,-0.16024532983753903,6.75305734538427,1.6145588694702412e-11
TUR,A032,0.6509850044104675,0.7481426448736999,Increase,0.09715764046323239,-6.754266088262,1.752486893833403e-11
MAR,A124_02,0.1278976818545164,0.23121869782971619,Increase,0.1033210159751998,-6.701057329312814,2.598889999971801e-11
IRQ,A035,0.7780645161290323,0.8515364679748242,Increase,0.07347195184579192,-6.6757938672841695,2.7502871378281874e-11
PER,A029,0.38574283810792803,0.27266666666666667,Drop,-0.11307617144126136,6.637032286592748,3.788758698066233e-11
IRQ,A173,5.911397849462365,5.411854684512428,Drop,-0.49954316494993733,6.5874488927809605,4.943123159175907e-11
EGY,A173,5.4703318806570564,5.969129720853859,Increase,0.4987978401968025,-6.555534510476066,6.034709692549755e-11
ESP,A029,0.44086021505376344,0.3125,Drop,-0.12836021505376344,6.556811233266884,6.708832700760138e-11
CHL,A165,1.7698887938408896,1.8760162601626016,Increase,0.106127466321712,-6.554472924862063,6.976055168809483e-11
TUR,A008,1.9861764705882352,1.812639405204461,Drop,-0.17353706538377422,6.546155548169422,6.984243984912708e-11
JPN,A170,6.48404255319149,6.9907407407407405,Increase,0.5066981875492509,-6.548251257310507,7.117281159130103e-11
TUR,A041,0.22463981182005294,0.3202080237741456,Increase,0.09556821195409265,-6.5471733811651065,7.245816692993989e-11
IRQ,A124_48,0.8391397849462365,0.901953125,Increase,0.06281334005376349,-6.52606174675165,7.502765513513145e-11
MEX,A124_08,0.6697068403908795,0.7737179487179487,Increase,0.10401110832706928,-6.494359113827748,9.705575314342122e-11
VNM,A039,0.495,0.6254180602006689,Increase,0.13041806020066893,-6.464323861219827,1.2623018354409883e-10
ZAF,A032,0.6486666666666666,0.5682730923694779,Drop,-0.08039357429718874,6.393202076222038,1.7473977463984917e-10
IDN,A034,0.289,0.18213399503722083,Drop,-0.10686600496277915,6.390488649649203,2.119128192564304e-10
MDA,A004,2.736734693877551,2.975071907957814,Increase,0.23833721408026287,-6.365010098616926,2.4156611306773446e-10
MAR,A039,0.16706634692246203,0.2725,Increase,0.10543365307753799,-6.338727766225794,2.7707476456984296e-10
CHN,A035,0.726,0.6132596685082873,Drop,-0.1127403314917127,6.319132619462416,3.1841025231809055e-10
VNM,A124_07,0.331,0.45484949832775917,Increase,0.12384949832775916,-6.290488121018143,3.7995717682364563e-10
ESP,A040,0.20512820512820512,0.1125,Drop,-0.09262820512820512,6.270005360039394,4.3041670827740183e-10
IRQ,A032,0.7574193548387097,0.8285820066641985,Increase,0.07116265182548875,-6.201786985426592,6.064896175478179e-10
IND,A124_08,0.44105894105894106,0.5382308845577212,Increase,0.09717194349878011,-6.1770213926548845,7.183860310668758e-10
MAR,A165,1.7744610281923714,1.8700084961767205,Increase,0.0955474679843491,-6.153177975508424,8.933227913619134e-10
ARG,A006,1.903301886792453,2.160965794768612,Increase,0.2576639079761589,-6.1031183872697445,1.232782906128508e-09
MDA,A002,1.8358509566968781,2.03544061302682,Increase,0.19958965632994174,-6.06319481900301,1.5871725549889608e-09
ESP,A042,0.4904880066170389,0.36916666666666664,Drop,-0.12132133995037225,6.057671823239208,1.5982253334857085e-09
CHL,A005,1.2998310810810811,1.4721941354903942,Increase,0.1723630544093131,-6.053988384150934,1.6910784059744741e-09
SRB,A042,0.32416666666666666,0.44098360655737706,Increase,0.1168169398907104,-5.953928676485526,2.999492828828042e-09
IDN,A124_09,0.548,0.6605276256844201,Increase,0.1125276256844201,-5.933919348332338,3.5040264107766526e-09
CHN,A039,0.16,0.24962330487192366,Increase,0.08962330487192366,-5.926864242414024,3.5491517430561737e-09
JOR,A002,1.6230580539656583,1.4569757727652464,Drop,-0.1660822812004119,5.9231578983082995,3.6080687039295967e-09
ESP,A124_09,0.14971050454921422,0.07416666666666667,Drop,-0.07554383788254755,5.923451153882777,3.64477494819588e-09
ESP,A032,0.7998345740281224,0.6958333333333333,Drop,-0.10400124069478911,5.915907004657462,3.7811338896751735e-09
IRQ,A124_49,0.5286021505376344,0.611957796014068,Increase,0.08335564547643359,-5.893344529084197,4.042424215103344e-09
USA,A009,1.774812343619683,1.9599358974358974,Increase,0.18512355381621437,-5.883584283266962,4.5663572909825335e-09
TUR,A002,1.3126668644319193,1.420817843866171,Increase,0.10815097943425167,-5.829022701386008,6.309258913654428e-09
KOR,A124_08,0.9341666666666667,0.9816666666666667,Increase,0.04749999999999999,-5.83349891090831,6.395015297400334e-09
VNM,A038,0.481,0.5986622073578596,Increase,0.1176622073578596,-5.8059019423025156,7.370148809842414e-09
CHL,A006,1.7800167926112511,2.011077542799597,Increase,0.23106075018834593,-5.780136584084711,8.619407657499409e-09
CAN,A124_05,0.06525116519937856,0.1168091168091168,Increase,0.05155795160973825,-5.742423969033151,1.0041222880343936e-08
EGY,A034,0.15433333333333332,0.10488364470665355,Drop,-0.04944968862667977,5.73676597794318,1.0132811399642036e-08
PER,A040,0.5556295802798135,0.45266666666666666,Drop,-0.1029629136131468,5.6688943020650795,1.5737394676847548e-08
MDA,A035,0.7767857142857143,0.6653919694072657,Drop,-0.11139374487844855,5.675365533424053,1.5820387758049515e-08
IRN,A008,2.187044187044187,2.057327258921792,Drop,-0.1297169281223951,5.6441067889860275,1.762730662588159e-08
MAR,A124_06,0.15267785771382894,0.24331103678929766,Increase,0.09063317907546872,-5.64737693393057,1.8271579162172903e-08
IDN,A006,1.02,1.0675337668834417,Increase,0.047533766883441686,-5.6346114211936404,1.9179283491871162e-08
MAR,A124_07,0.7697841726618705,0.6680602006688964,Drop,-0.10172397199297412,5.622401546251737,2.102717591606454e-08
KOR,A029,0.7733333333333333,0.6725,Drop,-0.10083333333333333,5.55165605815687,3.1456662992953106e-08
ESP,A124_08,0.5318444995864351,0.6425,Increase,0.11065550041356487,-5.548853370108757,3.190699291165316e-08
EGY,A002,1.8218812541694462,1.7157377049180327,Drop,-0.10614354925141356,5.53296439934602,3.28204449567543e-08
USA,A170,7.663333333333333,7.261885576148267,Drop,-0.40144775718506587,5.519866536019838,3.752868045637835e-08
EGY,A035,0.6463333333333333,0.711897738446411,Increase,0.0655644051130777,-5.4738475964505655,4.581647811151511e-08
MAR,A038,0.34292565947242204,0.45,Increase,0.10707434052757797,-5.445117159266517,5.697037976477257e-08
PER,A041,0.502998001332445,0.6006666666666667,Increase,0.0976686653342217,-5.403749364224313,7.03753290432651e-08
EGY,A170,5.357238158772515,5.777704918032787,Increase,0.42046675926027177,-5.3781979690997135,7.821807446518776e-08
SRB,A003,1.9398814563928874,1.771712158808933,Drop,-0.16816929758395438,5.367141958352933,8.773145118880596e-08
SWE,A173,7.417821782178218,7.832832832832833,Increase,0.4150110506546145,-5.360039388069462,9.289222720205649e-08
IDN,A124_08,0.597,0.6966683242168076,Increase,0.0996683242168076,-5.3584582983612306,9.424060432939001e-08
VNM,A124_08,0.536,0.4274247491638796,Drop,-0.10857525083612041,5.3441697195009485,1.0053351774593463e-07
CHN,A004,2.1991388589881593,2.372286079182631,Increase,0.1731472201944717,-5.344141897622009,1.005913055024085e-07
VNM,A165,1.5887353878852284,1.4787671232876711,Drop,-0.10996826459755726,5.311657712472196,1.2054948862122503e-07
CHL,A029,0.5233333333333333,0.411,Drop,-0.11233333333333334,5.293243006215971,1.324629369097555e-07
SWE,A030,0.041379310344827586,0.1016949152542373,Increase,0.06031560490940971,-5.284135712783972,1.4229818785184355e-07
PER,A124_02,0.11192538307794804,0.058666666666666666,Drop,-0.053258716411281375,5.245025116115222,1.6803300130153498e-07
TUR,A038,0.30314613349014996,0.38410104011887075,Increase,0.08095490662872079,-5.247323322947183,1.6816280135488583e-07
VNM,A124_03,0.436,0.33244147157190634,Drop,-0.10355852842809365,5.2126161502677295,2.0475648925474268e-07
MEX,A124_02,0.14136807817589578,0.08269230769230769,Drop,-0.05867577048358809,5.190630747798764,2.2396993977762742e-07
IDN,A124_03,0.581,0.6779324055666004,Increase,0.09693240556660043,-5.164640083266185,2.6613421259954225e-07
IRN,A030,0.6212480252764613,0.688413948256468,Increase,0.06716592298000668,-5.100277535655444,3.513198515731537e-07
JOR,A173,7.169421487603306,7.687973086627418,Increase,0.5185515990241116,-5.042217868660752,4.946120869487608e-07
MDA,A029,0.5595238095238095,0.44933078393881454,Drop,-0.110193025584995,5.02164878842279,5.566106847301522e-07
MDA,A038,0.42162698412698413,0.5315487571701721,Increase,0.10992177304318801,-5.01489798964327,5.762423056055921e-07
SRB,A008,2.1665250637213256,2.310344827586207,Increase,0.14381976386488127,-4.973969636091879,7.03271969655173e-07
PER,A124_06,0.10859427048634245,0.058666666666666666,Drop,-0.04992760381967578,4.958772326878762,7.518809374950483e-07
SWE,A029,0.6857142857142857,0.7826520438683948,Increase,0.0969377581541091,-4.9578012963307705,7.732440795835399e-07
ESP,A170,6.9767634854771785,7.313807531380753,Increase,0.33704404590357484,-4.939112842964335,8.407318240156049e-07
KOR,A034,0.33416666666666667,0.43166666666666664,Increase,0.09749999999999998,-4.935944158513464,8.525713832746186e-07
VNM,A124_09,0.386,0.2909698996655518,Drop,-0.0950301003344482,4.905167553733869,1.00740342507738e-06
IND,A002,1.8725888324873097,1.743353783231084,Drop,-0.12923504925622575,4.895619007236927,1.0199199488940034e-06
IND,A005,1.2841197361745307,1.380274529740722,Increase,0.09615479356619128,-4.879644742544967,1.1050568274644792e-06
MDA,A030,0.8740079365079365,0.7944550669216062,Drop,-0.07955286958633034,4.881215550667269,1.1377716680026352e-06
TUR,A030,0.7209644222287562,0.7867756315007429,Increase,0.06581120927198669,-4.853019081729106,1.2855452615301192e-06
ARG,A173,7.393415637860082,7.857142857142857,Increase,0.4637272192827746,-4.8367828379559175,1.4135357766343018e-06
ARG,A004,3.1343283582089554,2.9345417925478348,Drop,-0.19978656566112063,4.81131244971725,1.604739174397835e-06
TUR,A042,0.37606586298147604,0.4524517087667162,Increase,0.07638584578524016,-4.800396856286721,1.6805395239040954e-06
VNM,A173,7.492354740061162,7.061891515994437,Drop,-0.43046322406672566,4.8010215560503395,1.6945428656413867e-06
IND,A035,0.6318681318681318,0.5577211394302849,Drop,-0.07414699243784695,4.790347093611923,1.7253094356179686e-06
CHL,A001,1.0458333333333334,1.1091091091091092,Increase,0.06327577577577581,-4.7861506919412315,1.8354906516625686e-06
KOR,A124_06,0.4683333333333333,0.3725,Drop,-0.09583333333333333,4.776052647571858,1.8956220945370786e-06
SRB,A173,6.001737619461338,6.453478625314333,Increase,0.4517410058529956,-4.766752246351641,1.993022298900568e-06
IRQ,A165,1.524,1.5917808219178082,Increase,0.06778082191780821,-4.728349336605699,2.3296572026696235e-06
VNM,A003,2.3500511770726713,2.478114478114478,Increase,0.12806330104180663,-4.709349641382225,2.6404986727418664e-06
IDN,A124_14,0.481,0.38844499078057776,Drop,-0.09255500921942222,4.65114073403664,3.509184453980578e-06
ARG,A124_09,0.21875,0.14471057884231536,Drop,-0.07403942115768464,4.616076740125948,4.1293614754774385e-06
ARG,A170,7.298895899053628,7.700502512562814,Increase,0.4016066135091858,-4.564036305741599,5.28844804667047e-06
IRQ,A124_45,0.1750537634408602,0.12877643504531722,Drop,-0.046277328395542994,4.526486910714673,6.14638242985982e-06
CAN,A004,2.6859074362974518,2.5632823365785815,Drop,-0.12262509971887026,4.488513659599997,7.372676172883206e-06
USA,A029,0.62,0.5308246597277823,Drop,-0.08917534027221774,4.480911235036525,7.77448206022455e-06
MAR,A004,3.0617283950617282,2.869100623330365,Drop,-0.19262777173136314,4.4539758270298115,8.826560851484705e-06
MEX,A165,1.781563126252505,1.8443152454780363,Increase,0.06275211922553137,-4.4473954214681255,9.011433206142422e-06
IDN,A165,1.4836158192090396,1.5746478873239436,Increase,0.09103206811490394,-4.440403098534548,9.54050395938936e-06
CHL,A034,0.3541666666666667,0.267,Drop,-0.08716666666666667,4.432784283637617,9.765155597699905e-06
USA,A124_02,0.08083333333333333,0.03870967741935484,Drop,-0.042123655913978486,4.3916705788221435,1.1793208995699923e-05
SRB,A039,0.405,0.4934426229508197,Increase,0.08844262295081967,-4.389166950112792,1.186741435837351e-05
JOR,A035,0.6680294358135732,0.7483333333333333,Increase,0.08030389751976008,-4.364400151696699,1.3284392368636197e-05
KOR,A035,0.6466666666666666,0.56,Drop,-0.08666666666666656,4.354774594492207,1.3880943095481356e-05
IDN,A009,2.1871871871871873,2.0739630184907547,Drop,-0.11322416869643259,4.355159217092141,1.3907868987745054e-05
CHL,A124_03,0.5116666666666667,0.603,Increase,0.09133333333333327,-4.314977861986454,1.6687735112977527e-05
